52901328,EARL LE GOFF,48.5122734,-4.0319305,{},{}
52903728,SCEA MADEC,48.5406076,-3.8622525,{},{}
55100086,SCEA DU POMMIER SAUVAGE,49.0517807,4.4992228,{},{}
53500411,GAEC GRANDE TREMBLAIS,48.0603243,-1.8969183,{FR19018},{}
57600343,TAHON Pascal,49.8071581,1.4492387,{FR25050},{}
52901454,SCEA DU MERDY,48.3022887,-3.8952407,{},{}
54300694,PORAUBENNES (SCEA),45.1562006,3.5405995,{},{}
52205184,SCEA DES THUYAS,48.1465957,-2.7180377,{},{}
53502996,GAEC DU BROUSSAIS,47.7602563,-2.0465682,{},{}
51600103,EARL GUILLAUME,45.9041464,0.4052818,{},{}
58501825,GAEC LA VALLEE DE LA VIE,46.7688324,-1.695105,{},{}
52204022,EARL DE LA VILLE GLE,48.5485862,-2.1542269,{},{}
52201258,SCEA LAURENT FERCHAL,48.336956,-2.961129,{FR19020},{}
57200925,SCEA LECORNUE,48.0285608,-0.2124992,{},{}
50100901,EARL DU SOLEIL LEVANT,46.352463,5.3261221,{},{}
52901536,SARL LE PAGE,48.1903182,-3.9094727,{},{}
55602148,SAS DES PINS,47.8550223,-2.8354707,{},{}
52800154,BRULE (EARL),48.3040628,1.18577,{},{}
51200228,LE PORC DU MAYNIE,44.5715432,2.6163578,{},{}
52201315,SCEA DE LA CHAPELLE ex GAEC DE LORGERIE,48.5573653,-2.3835738,{},{}
52201334,GAEC DES BOIS,48.5530149,-2.3978798,{},{}
52201727,SCEA AVRIL CHRISTOPHE,48.430202,-2.539173,{},{}
52202585,SCEA DU CHAMP RATEL,48.5961199,-2.2913242,{},{}
52203989,HUET PHILIPPE,48.3045922,-2.008073825,{},{}
52204018,SCEA ELEVAGE DE LISNOBLE,48.5569407,-2.1445034,{},{}
52204245,EARL LE PAGE,48.6703301,-2.9236118,{},{}
52400919,SCA APO,44.9605184,1.2731243,{},{}
52900031,EARL DE KERVORICE,47.9012363,-3.4404425,{},{}
52900226,LICHOU (SAS),48.4852453,-4.4836742,"{FR19014,FR19015}",{}
52900719,SCEA DE KERLAOUENAN,48.3930389,-4.2398368,{},{}
52900751,EARL DONVAL CHARLES,48.5405465,-4.3947721,{},{}
52901675,SCEA DE PRATENOU,47.9252578,-3.5052953,{},{}
52901895,SARL DE KERANFORS,48.476005,-3.68935482,{},{}
52901999,SAS KERJEAN,48.49717711643836,-4.435668269863014,{FR19015},{}
52902057,SCEA PHILIPPE GALLOU,48.2595732,-3.9048969,{},{}
52902286,EARL GUEGUEN,48.2751454,-3.8285234,{},{}
52902310,SCEA DE KEROHAN,48.269604,-3.8310983,{},{}
52902347,SAS KERGONCILY,48.1324181,-4.2118246,{},{}
52902517,SAS ELEVAGE JEAN CLAUDE FAVE,48.4841517,-4.2459354,{},{}
52902594,SOCIETE JEAN-MARIE MINGAM,48.5628349,-4.1114546,{},{}
52902706,LE ROY (EARL),48.5977488,-4.4823253,{},{}
52902812,EARL  DE SANT ALAR,48.56930705806452,-3.723848161290322,{},{}
52902813,SCEA PICART,48.5912098,-3.7349946,{},{}
52902949,EARL KOAT PENHOAT,48.3062345,-3.6046387,{},{}
52902997,EARL DES PEUPLIERS,48.63154880740741,-4.215614509259259,{},{}
52903132,SCEA DE L HIPPODROME,48.5787764,-4.0377625,{},{}
52903402,EARL DU STANG,48.0226466,-4.6131786,{},{}
52903791,SARL COADOUR,48.2533365,-4.0630982,{},{}
52904060,SCEA DANOUEDEL,48.4288939,-4.0478536,{},{}
52904147,KERJEAN (SAS) - Siège/Site de Taulé,48.590779,-3.9105965,{},{}
52904271,EARL DE KEROPARTZ,48.4019644,-4.1332522,{},{}
52905053,SOCIETE PERON,48.3445432,-3.6603696,{},{}
53502974,SOC ELEVAGE,48.3104211,-1.1268962,{FR19091},{}
54600161,SAS ELEVAGE DE CAZALS,44.6431914,1.2237813,{},{}
54902469,SECHET CHAINDRIE (GAEC),47.0635593,-0.7110348,{},{}
55002279,PLAINE (EARL DE LA),48.5750723,-1.4446386,{},{}
55100341,SCEA ELEVAGE DE LA SOUDE (SOUDRON),48.83944,4.19899,{},{}
55302009,SCEA TOUCHET,47.8314372,-1.1915092,{},{}
55302415,EARL ARCS (DES),47.8725578,-1.1386058,{},{}
55302590,GAEC BESNAIES (DES),47.798134,-1.203375,{},{}
55600517,SCEA DE CHAUDEVILLE,47.8545353,-2.32109,{},{}
55601015,SARL DE LESNEE,47.8808103,-2.6900229,{},{}
55601829,SCEA DU BAS VALIDEE,48.05971744,-2.287427523333333,{},{}
55602365,EARL DE GOUEHNALIGUEN,48.08611638125,-2.863765596875,{},{}
55900840,SCEA DES TROIS CHENES,50.8860005,2.5319929,{},"{01089000,01089100}"
56400608,SCEA CASSOU-LACOUME,43.4189637,-0.2431979,{},{}
56800007,SARL FOHRENFELD,47.9277922,7.540449,{},"{02001250,02022730}"
57600352,SCEA DU MONT AU ROUX,49.6211634,0.615481,{},{}
58502762,EARL BRETAUD,46.8684621,-1.2024513,{},{}
51000066,BROUET(EARL),48.547182,4.3651456,{},{}
52203097,GAEC DE COAT BIHAN,48.434743,-2.3600558,{},{}
52901613,SAS BILLON,48.4759686,-4.0999324,{},{}
52903220,SCEA DE LA VALLEE,47.9520683,-4.3353609,{},{}
52902993,EARL DE LESMAEC,48.5971597,-4.2372571,{},{}
52901215,SOCIETE PERON,48.300592,-3.6281199,{},{}
55601655,SCEA PIG BOIS,47.8597115,-2.51401,{},{}
52902743,TERROM (SCEA),48.5304126,-4.5946728,{},{}
52905032,EARL LOSTANLEN,48.2265515,-3.7289937,{},{}
56401128,SARL ALFA,43.4212656,-0.1476614,{},{}
50300243,GAEC SIMONIN VERNADEL,46.244932,3.0359033,{},{}
54901359,AGRÉÉ MULTIPORCS (GAEC),47.1831743,-0.5042402,{},{}
52903149,EARL DE KERGOULOUARN,48.6094226,-4.0415947,{},{}
52900715,SCEA DE TREBEOLIN,48.3766216,-4.2865908,{},{}
52201218,EARL ELEVAGE DE LA JANAIE,48.297143,-2.095547,{},{}
52903142,EARL DE PRAT A LAND,48.5787764,-4.0377625,{},{}
57200819,EARL ARMAINE,47.9198438,0.5806982,{},{}
52200717,GAEC DE MEZOMEUR,48.6743451,-3.250845,{},{}
55603820,SCEA DE LA ROCHE,47.8509598,-2.2381322,{},{}
52902211,EARL DE PENHOAT,48.16516227884616,-4.2554205,{},{}
52903410,EARL PHILIPPE HASCOET,48.1207372,-4.0929442,{},{}
57100568,SARL ELEVAGE DES MARAIS,46.5401,3.9218,{},{}
58600371,SCEA ELIPORC MRS AUTSON DEVANNES,47.0052545,0.2716401,{},{}
52903711,EARL DE KERVANIJO,48.6946598,-3.773205,{},{}
53800570,AIRPORC,45.1827,5.38048,{},{}
52216212,SCEA BOUETARD JF,48.5383305,-2.0319297,{},{}
52900550,SCEA DES VALLEES,48.2776456,-3.8866473,{},{}
52902968,EARL DE KEROUGANT,48.63154880740741,-4.215614509259259,{},{}
52903750,SAS Jean GUEGUENIAT,48.2021228,-4.3003326,{},{}
52904001,EARL GOARNISSON,48.4463334,-3.7161399,{},{}
55601902,SARL DES HORTENSIAS,48.1400133,-2.4608547,{},{}
55603428,EARL LE CORRE,47.7690302,-2.5331196,{},{}
55603429,SCEA PORCS LANVAUX,47.7690302,-2.5331196,{},{}
55603824,EARL PORCINE DE TREDION,47.79162,-2.59416,{},{}
58000130,SARL DU VERT GALANT,50.1056711,2.3324996,{},"{01002231,01099000,01098000}"
59700404,PALAIS DE LA VIANDE,-20.9682716,55.287043,"{FR38003,FR38005,FR38010,FR38018,FR38020,FR38021,FR38022,FR38091}",{}
52201129,GAEC THOMAS,48.605001,-2.9941049,{},{}
